stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
0,10000000,global,1,0,1,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000000,0.000000,0.372830,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
0,30000000,global,2,0,2,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000000,0.000000,0.372829,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
0,40000000,global,3,0,3,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000000,0.000000,0.372828,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
3,10000000,global,4,0,4,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,1.999982,0.000000,0.372670,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
5,510000000,global,5,0,5,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000066,0.000000,-0.000005,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
6,10000000,global,6,0,6,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000072,0.000000,-0.000005,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
6,90000000,global,7,0,7,obstacle,"('robot_7', 'cylinder1::link::collision')",robot_7,cylinder1::link::collision,-0.700785,-3.175201,0.024255,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
6,510000000,global,8,0,8,obstacle,"('robot_0', 'moving_aruco_box::link::collision')",robot_0,moving_aruco_box::link::collision,2.000078,0.000000,-0.000005,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
